ds,entidad,padecimiento,meta_modo,yhat
2026-04-27,Nuevo León,Parkinson,hombres,2
2026-04-27,Nuevo León,Parkinson,mujeres,1
2026-05-04,Nuevo León,Parkinson,general,4
2026-05-04,Nuevo León,Parkinson,hombres,1
2026-05-04,Nuevo León,Parkinson,mujeres,2
2026-05-11,Nuevo León,Parkinson,general,3
2026-05-11,Nuevo León,Parkinson,hombres,1
2026-05-11,Nuevo León,Parkinson,mujeres,3
2026-05-18,Nuevo León,Parkinson,general,4
2026-05-18,Nuevo León,Parkinson,hombres,1
2026-05-18,Nuevo León,Parkinson,mujeres,2
2026-05-25,Nuevo León,Parkinson,general,4
2026-05-25,Nuevo León,Parkinson,hombres,1
2026-05-25,Nuevo León,Parkinson,mujeres,1
2026-06-01,Nuevo León,Parkinson,general,5
2026-06-01,Nuevo León,Parkinson,hombres,1
2026-06-01,Nuevo León,Parkinson,mujeres,2
2026-06-08,Nuevo León,Parkinson,general,6
2026-06-08,Nuevo León,Parkinson,hombres,1
2026-06-08,Nuevo León,Parkinson,mujeres,3
2026-06-15,Nuevo León,Parkinson,general,4
2026-06-15,Nuevo León,Parkinson,hombres,1
2026-06-15,Nuevo León,Parkinson,mujeres,1
2026-06-22,Nuevo León,Parkinson,general,3
2026-06-22,Nuevo León,Parkinson,hombres,1
2026-06-22,Nuevo León,Parkinson,mujeres,1
2026-06-29,Nuevo León,Parkinson,general,4
2026-06-29,Nuevo León,Parkinson,hombres,1
2026-06-29,Nuevo León,Parkinson,mujeres,2
2026-07-06,Nuevo León,Parkinson,general,7
2026-07-06,Nuevo León,Parkinson,hombres,2
2026-07-06,Nuevo León,Parkinson,mujeres,3
2026-07-13,Nuevo León,Parkinson,general,6
2026-07-13,Nuevo León,Parkinson,hombres,1
2026-07-13,Nuevo León,Parkinson,mujeres,1
2026-07-20,Nuevo León,Parkinson,general,4
2026-07-20,Nuevo León,Parkinson,hombres,1
2026-07-20,Nuevo León,Parkinson,mujeres,1
2026-07-27,Nuevo León,Parkinson,general,5
2026-07-27,Nuevo León,Parkinson,hombres,0
2026-07-27,Nuevo León,Parkinson,mujeres,2
2026-08-03,Nuevo León,Parkinson,general,5
2026-08-03,Nuevo León,Parkinson,hombres,3
2026-08-03,Nuevo León,Parkinson,mujeres,2
2026-08-10,Nuevo León,Parkinson,general,4
2026-08-10,Nuevo León,Parkinson,hombres,2
2026-08-10,Nuevo León,Parkinson,mujeres,3
2026-08-17,Nuevo León,Parkinson,general,5
2026-08-17,Nuevo León,Parkinson,hombres,2
2026-08-17,Nuevo León,Parkinson,mujeres,2
2026-08-24,Nuevo León,Parkinson,general,4
2026-08-24,Nuevo León,Parkinson,hombres,2
2026-08-24,Nuevo León,Parkinson,mujeres,3
2026-08-31,Nuevo León,Parkinson,general,3
2026-08-31,Nuevo León,Parkinson,hombres,2
2026-08-31,Nuevo León,Parkinson,mujeres,1
2026-09-07,Nuevo León,Parkinson,general,5
2026-09-07,Nuevo León,Parkinson,hombres,2
2026-09-07,Nuevo León,Parkinson,mujeres,1
2026-09-14,Nuevo León,Parkinson,general,4
2026-09-14,Nuevo León,Parkinson,hombres,2
2026-09-14,Nuevo León,Parkinson,mujeres,2
2026-09-21,Nuevo León,Parkinson,general,4
2026-09-21,Nuevo León,Parkinson,hombres,2
2026-09-21,Nuevo León,Parkinson,mujeres,3
2026-09-28,Nuevo León,Parkinson,general,4
2026-09-28,Nuevo León,Parkinson,hombres,2
2026-09-28,Nuevo León,Parkinson,mujeres,2
2026-10-05,Nuevo León,Parkinson,general,5
2026-10-05,Nuevo León,Parkinson,hombres,2
2026-10-05,Nuevo León,Parkinson,mujeres,1
2026-10-12,Nuevo León,Parkinson,general,3
2026-10-12,Nuevo León,Parkinson,hombres,2
2026-10-12,Nuevo León,Parkinson,mujeres,2
2026-10-19,Nuevo León,Parkinson,general,4
2026-10-19,Nuevo León,Parkinson,hombres,2
2026-10-19,Nuevo León,Parkinson,mujeres,2
2026-10-26,Nuevo León,Parkinson,general,2
2026-10-26,Nuevo León,Parkinson,hombres,1
2026-10-26,Nuevo León,Parkinson,mujeres,2
2026-11-02,Nuevo León,Parkinson,general,6
2026-11-02,Nuevo León,Parkinson,hombres,1
2026-11-02,Nuevo León,Parkinson,mujeres,3
2026-11-09,Nuevo León,Parkinson,general,3
2026-11-09,Nuevo León,Parkinson,hombres,1
2026-11-09,Nuevo León,Parkinson,mujeres,2
2026-11-16,Nuevo León,Parkinson,general,4
2026-11-16,Nuevo León,Parkinson,hombres,1
2026-11-16,Nuevo León,Parkinson,mujeres,2
2026-11-23,Nuevo León,Parkinson,general,4
2026-11-23,Nuevo León,Parkinson,hombres,1
2026-11-23,Nuevo León,Parkinson,mujeres,2
2026-11-30,Nuevo León,Parkinson,general,2
2026-11-30,Nuevo León,Parkinson,hombres,1
2026-11-30,Nuevo León,Parkinson,mujeres,1
2026-12-07,Nuevo León,Parkinson,general,2
2026-12-07,Nuevo León,Parkinson,hombres,1
2026-12-07,Nuevo León,Parkinson,mujeres,0
2026-12-14,Nuevo León,Parkinson,general,4
2026-12-14,Nuevo León,Parkinson,hombres,2
2026-12-14,Nuevo León,Parkinson,mujeres,2
2026-12-21,Nuevo León,Parkinson,general,5
2026-12-21,Nuevo León,Parkinson,hombres,1
2026-12-21,Nuevo León,Parkinson,mujeres,2
2026-12-28,Nuevo León,Parkinson,general,3
2026-12-28,Nuevo León,Parkinson,hombres,1
2026-12-28,Nuevo León,Parkinson,mujeres,1
2027-01-04,Nuevo León,Parkinson,general,4
2027-01-04,Nuevo León,Parkinson,hombres,1
2027-01-04,Nuevo León,Parkinson,mujeres,1
2027-01-11,Nuevo León,Parkinson,general,5
2027-01-11,Nuevo León,Parkinson,hombres,2
2027-01-11,Nuevo León,Parkinson,mujeres,2
2027-01-18,Nuevo León,Parkinson,general,4
2027-01-18,Nuevo León,Parkinson,hombres,2
2027-01-18,Nuevo León,Parkinson,mujeres,1
2027-01-25,Nuevo León,Parkinson,general,3
2027-01-25,Nuevo León,Parkinson,hombres,2
2027-01-25,Nuevo León,Parkinson,mujeres,1
2026-02-02,Oaxaca,Parkinson,general,3
2026-02-02,Oaxaca,Parkinson,hombres,2
2026-02-02,Oaxaca,Parkinson,mujeres,2
2026-02-09,Oaxaca,Parkinson,general,6
2026-02-09,Oaxaca,Parkinson,hombres,0
2026-02-09,Oaxaca,Parkinson,mujeres,1
2026-02-16,Oaxaca,Parkinson,general,2
2026-02-16,Oaxaca,Parkinson,hombres,1
2026-02-16,Oaxaca,Parkinson,mujeres,1
2026-02-23,Oaxaca,Parkinson,general,3
2026-02-23,Oaxaca,Parkinson,hombres,1
2026-02-23,Oaxaca,Parkinson,mujeres,2
2026-03-02,Oaxaca,Parkinson,general,2
2026-03-02,Oaxaca,Parkinson,hombres,2
2026-03-02,Oaxaca,Parkinson,mujeres,2
2026-03-09,Oaxaca,Parkinson,general,5
2026-03-09,Oaxaca,Parkinson,hombres,1
2026-03-09,Oaxaca,Parkinson,mujeres,1
2026-03-16,Oaxaca,Parkinson,general,2
2026-03-16,Oaxaca,Parkinson,hombres,2
2026-03-16,Oaxaca,Parkinson,mujeres,1
2026-03-23,Oaxaca,Parkinson,general,3
2026-03-23,Oaxaca,Parkinson,hombres,0
2026-03-23,Oaxaca,Parkinson,mujeres,1
2026-03-30,Oaxaca,Parkinson,general,1
2026-03-30,Oaxaca,Parkinson,hombres,1
2026-03-30,Oaxaca,Parkinson,mujeres,2
2026-04-06,Oaxaca,Parkinson,general,3
2026-04-06,Oaxaca,Parkinson,hombres,0
2026-04-06,Oaxaca,Parkinson,mujeres,4
2026-04-13,Oaxaca,Parkinson,general,2
2026-04-13,Oaxaca,Parkinson,hombres,2
2026-04-13,Oaxaca,Parkinson,mujeres,1
2026-04-20,Oaxaca,Parkinson,general,3
2026-04-20,Oaxaca,Parkinson,hombres,0
2026-04-20,Oaxaca,Parkinson,mujeres,1
2026-04-27,Oaxaca,Parkinson,general,2
2026-04-27,Oaxaca,Parkinson,hombres,0
2026-04-27,Oaxaca,Parkinson,mujeres,0
2026-05-04,Oaxaca,Parkinson,general,2
2026-05-04,Oaxaca,Parkinson,hombres,0
2026-05-04,Oaxaca,Parkinson,mujeres,1
2026-05-11,Oaxaca,Parkinson,general,3
2026-05-11,Oaxaca,Parkinson,hombres,1
2026-05-11,Oaxaca,Parkinson,mujeres,0
2026-05-18,Oaxaca,Parkinson,general,3
2026-05-18,Oaxaca,Parkinson,hombres,1
2026-05-18,Oaxaca,Parkinson,mujeres,2
2026-05-25,Oaxaca,Parkinson,general,1
2026-05-25,Oaxaca,Parkinson,hombres,1
2026-05-25,Oaxaca,Parkinson,mujeres,0
2026-06-01,Oaxaca,Parkinson,general,2
2026-06-01,Oaxaca,Parkinson,hombres,1
2026-06-01,Oaxaca,Parkinson,mujeres,2
2026-06-08,Oaxaca,Parkinson,general,2
2026-06-08,Oaxaca,Parkinson,hombres,1
2026-06-08,Oaxaca,Parkinson,mujeres,2
2026-06-15,Oaxaca,Parkinson,general,1
2026-06-15,Oaxaca,Parkinson,hombres,0
2026-06-15,Oaxaca,Parkinson,mujeres,1
2026-06-22,Oaxaca,Parkinson,general,2
2026-06-22,Oaxaca,Parkinson,hombres,0
2026-06-22,Oaxaca,Parkinson,mujeres,1
2026-06-29,Oaxaca,Parkinson,general,1
2026-06-29,Oaxaca,Parkinson,hombres,1
2026-06-29,Oaxaca,Parkinson,mujeres,1
2026-07-06,Oaxaca,Parkinson,general,1
2026-07-06,Oaxaca,Parkinson,hombres,0
2026-07-06,Oaxaca,Parkinson,mujeres,0
2026-07-13,Oaxaca,Parkinson,general,2
2026-07-13,Oaxaca,Parkinson,hombres,1
2026-07-13,Oaxaca,Parkinson,mujeres,1
2026-07-20,Oaxaca,Parkinson,general,3
2026-07-20,Oaxaca,Parkinson,hombres,1
2026-07-20,Oaxaca,Parkinson,mujeres,2
2026-07-27,Oaxaca,Parkinson,general,1
2026-07-27,Oaxaca,Parkinson,hombres,0
2026-07-27,Oaxaca,Parkinson,mujeres,2
2026-08-03,Oaxaca,Parkinson,general,2
2026-08-03,Oaxaca,Parkinson,hombres,1
2026-08-03,Oaxaca,Parkinson,mujeres,1
2026-08-10,Oaxaca,Parkinson,general,2
2026-08-10,Oaxaca,Parkinson,hombres,2
2026-08-10,Oaxaca,Parkinson,mujeres,0
2026-08-17,Oaxaca,Parkinson,general,5
2026-08-17,Oaxaca,Parkinson,hombres,2
2026-08-17,Oaxaca,Parkinson,mujeres,2
2026-08-24,Oaxaca,Parkinson,general,1
2026-08-24,Oaxaca,Parkinson,hombres,0
2026-08-24,Oaxaca,Parkinson,mujeres,1
2026-08-31,Oaxaca,Parkinson,general,3
2026-08-31,Oaxaca,Parkinson,hombres,0
2026-08-31,Oaxaca,Parkinson,mujeres,1
2026-09-07,Oaxaca,Parkinson,general,2
2026-09-07,Oaxaca,Parkinson,hombres,1
2026-09-07,Oaxaca,Parkinson,mujeres,1
2026-09-14,Oaxaca,Parkinson,general,3
2026-09-14,Oaxaca,Parkinson,hombres,1
2026-09-14,Oaxaca,Parkinson,mujeres,2
2026-09-21,Oaxaca,Parkinson,general,3
2026-09-21,Oaxaca,Parkinson,hombres,1
2026-09-21,Oaxaca,Parkinson,mujeres,1
2026-09-28,Oaxaca,Parkinson,general,1
2026-09-28,Oaxaca,Parkinson,hombres,0
2026-09-28,Oaxaca,Parkinson,mujeres,1
2026-10-05,Oaxaca,Parkinson,general,1
2026-10-05,Oaxaca,Parkinson,hombres,0
2026-10-05,Oaxaca,Parkinson,mujeres,0
2026-10-12,Oaxaca,Parkinson,general,1
2026-10-12,Oaxaca,Parkinson,hombres,2
2026-10-12,Oaxaca,Parkinson,mujeres,0
2026-10-19,Oaxaca,Parkinson,general,3
2026-10-19,Oaxaca,Parkinson,hombres,1
2026-10-19,Oaxaca,Parkinson,mujeres,3
2026-10-26,Oaxaca,Parkinson,general,4
2026-10-26,Oaxaca,Parkinson,hombres,0
2026-10-26,Oaxaca,Parkinson,mujeres,5
2026-11-02,Oaxaca,Parkinson,general,2
2026-11-02,Oaxaca,Parkinson,hombres,1
2026-11-02,Oaxaca,Parkinson,mujeres,2
2026-11-09,Oaxaca,Parkinson,general,2
2026-11-09,Oaxaca,Parkinson,hombres,1
2026-11-09,Oaxaca,Parkinson,mujeres,1
2026-11-16,Oaxaca,Parkinson,general,1
2026-11-16,Oaxaca,Parkinson,hombres,1
